Frequency_Hz,Magnitude_dB,Phase_Rad
670.22,6.0206,0.0000
670.89,6.0206,0.0000
671.57,6.0206,0.0000
672.24,6.0206,0.0000
672.91,6.0206,0.0000
673.59,6.0206,0.0000
674.26,6.0206,0.0000
674.93,6.0206,0.0000
675.60,6.0206,0.0000
676.28,6.0206,0.0000
676.95,6.0206,0.0000
677.62,6.0206,0.0000
678.30,6.0206,0.0000
678.97,6.0206,0.0000
679.64,6.0206,0.0000
680.31,6.0206,0.0000
680.99,6.0206,0.0000
681.66,6.0206,0.0000
682.33,6.0206,0.0000
683.01,6.0206,0.0000
683.68,6.0206,0.0000
684.35,6.0206,0.0000
685.03,6.0206,0.0000
685.70,6.0206,0.0000
686.37,6.0206,0.0000
687.04,6.0206,0.0000
687.72,6.0206,0.0000
688.39,6.0206,0.0000
689.06,6.0206,0.0000
689.74,6.0206,0.0000
690.41,6.0206,0.0000
691.08,6.0206,0.0000
691.75,6.0206,0.0000
692.43,6.0206,0.0000
693.10,6.0206,0.0000
693.77,6.0206,0.0000
694.45,6.0206,0.0000
695.12,6.0206,0.0000
695.79,6.0206,0.0000
696.46,6.0206,0.0000
697.14,6.0206,0.0000
697.81,6.0206,0.0000
698.48,6.0206,0.0000
699.16,6.0206,0.0000
699.83,6.0206,0.0000
700.50,6.0206,0.0000
701.17,6.0206,0.0000
701.85,6.0206,0.0000
702.52,6.0206,0.0000
703.19,6.0206,0.0000
703.87,6.0206,0.0000
704.54,6.0206,0.0000
705.21,6.0206,0.0000
705.89,6.0206,0.0000
706.56,6.0206,0.0000
707.23,6.0206,0.0000
707.90,6.0206,0.0000
708.58,6.0206,0.0000
709.25,6.0206,0.0000
709.92,6.0206,0.0000
710.60,6.0206,0.0000
711.27,6.0206,0.0000
711.94,6.0206,0.0000
712.61,6.0206,0.0000
713.29,6.0206,0.0000
713.96,6.0206,0.0000
714.63,6.0206,0.0000
715.31,6.0206,0.0000
715.98,6.0206,0.0000
716.65,6.0206,0.0000
717.32,6.0206,0.0000
718.00,6.0206,0.0000
718.67,6.0206,0.0000
719.34,6.0206,0.0000
720.02,6.0206,0.0000
720.69,6.0206,0.0000
721.36,6.0206,0.0000
722.04,6.0206,0.0000
722.71,6.0206,0.0000
723.38,6.0206,0.0000
724.05,6.0206,0.0000
724.73,6.0206,0.0000
725.40,6.0206,0.0000
726.07,6.0206,0.0000
726.75,6.0206,0.0000
727.42,6.0206,0.0000
728.09,6.0206,0.0000
728.76,6.0206,0.0000
729.44,6.0206,0.0000
730.11,6.0206,0.0000
730.78,6.0206,0.0000
731.46,6.0206,0.0000
732.13,6.0206,0.0000
732.80,6.0206,0.0000
733.47,6.0206,0.0000
734.15,6.0206,0.0000
734.82,6.0206,0.0000
735.49,6.0206,0.0000
736.17,6.0206,0.0000
736.84,6.0206,0.0000
737.51,6.0206,0.0000
738.19,6.0206,0.0000
738.86,6.0206,0.0000
739.53,6.0206,0.0000
740.20,6.0206,0.0000
740.88,6.0206,0.0000
741.55,6.0206,0.0000
742.22,6.0206,0.0000
742.90,6.0206,0.0000
743.57,6.0206,0.0000
744.24,6.0206,0.0000
744.91,6.0206,0.0000
745.59,6.0206,0.0000
746.26,6.0206,0.0000
746.93,6.0206,0.0000
747.61,6.0206,0.0000
748.28,6.0206,0.0000
748.95,6.0206,0.0000
749.62,6.0206,0.0000
750.30,6.0206,0.0000
750.97,6.0206,0.0000
751.64,6.0206,0.0000
752.32,6.0206,0.0000
752.99,6.0206,0.0000
753.66,6.0206,0.0000
754.34,6.0206,0.0000
755.01,6.0206,0.0000
755.68,6.0206,0.0000
756.35,6.0206,0.0000
757.03,6.0206,0.0000
757.70,6.0206,0.0000
758.37,6.0206,0.0000
759.05,6.0206,0.0000
759.72,6.0206,0.0000
760.39,6.0206,0.0000
761.06,6.0206,0.0000
761.74,6.0206,0.0000
762.41,6.0206,0.0000
763.08,6.0206,0.0000
763.76,6.0206,0.0000
764.43,6.0206,0.0000
765.10,6.0206,0.0000
765.77,6.0206,0.0000
766.45,6.0206,0.0000
767.12,6.0206,0.0000
767.79,6.0206,0.0000
768.47,6.0206,0.0000
769.14,6.0206,0.0000
769.81,6.0206,0.0000
770.48,6.0206,0.0000
771.16,6.0206,0.0000
771.83,6.0206,0.0000
772.50,6.0206,0.0000
773.18,6.0206,0.0000
773.85,6.0206,0.0000
774.52,6.0206,0.0000
775.20,6.0206,0.0000
775.87,6.0206,0.0000
776.54,6.0206,0.0000
777.21,6.0206,0.0000
777.89,6.0206,0.0000
778.56,6.0206,0.0000
779.23,6.0206,0.0000
779.91,6.0206,0.0000
780.58,6.0206,0.0000
781.25,6.0206,0.0000
781.92,6.0206,0.0000
782.60,6.0206,0.0000
783.27,6.0206,0.0000
783.94,6.0206,0.0000
784.62,6.0206,0.0000
785.29,6.0206,0.0000
785.96,6.0206,0.0000
786.63,6.0206,0.0000
787.31,6.0206,0.0000
787.98,6.0206,0.0000
788.65,6.0206,0.0000
789.33,6.0206,0.0000
790.00,6.0206,0.0000
790.67,6.0206,0.0000
791.35,6.0206,0.0000
792.02,6.0206,0.0000
792.69,6.0206,0.0000
793.36,6.0206,0.0000
794.04,6.0206,0.0000
794.71,6.0206,0.0000
795.38,6.0206,0.0000
796.06,6.0206,0.0000
796.73,6.0206,0.0000
797.40,6.0206,0.0000
798.07,6.0206,0.0000
798.75,6.0206,0.0000
799.42,6.0206,0.0000
800.09,6.0206,0.0000
800.77,6.0206,0.0000
801.44,6.0206,0.0000
802.11,6.0206,0.0000
802.78,6.0206,0.0000
803.46,6.0206,0.0000
804.13,6.0206,0.0000
804.80,6.0206,0.0000
805.48,6.0206,0.0000
806.15,6.0206,0.0000
806.82,6.0206,0.0000
807.50,6.0206,0.0000
808.17,6.0206,0.0000
808.84,6.0206,0.0000
809.51,6.0206,0.0000
810.19,6.0206,0.0000
810.86,6.0206,0.0000
811.53,6.0206,0.0000
812.21,6.0206,0.0000
812.88,6.0206,0.0000
813.55,6.0206,0.0000
814.22,6.0206,0.0000
814.90,6.0206,0.0000
815.57,6.0206,0.0000
816.24,6.0206,0.0000
816.92,6.0206,0.0000
817.59,6.0206,0.0000
818.26,6.0206,0.0000
818.93,6.0206,0.0000
819.61,6.0206,0.0000
820.28,6.0206,0.0000
820.95,6.0206,0.0000
821.63,6.0206,0.0000
822.30,6.0206,0.0000
822.97,6.0206,0.0000
823.65,6.0206,0.0000
824.32,6.0206,0.0000
824.99,6.0206,0.0000
825.66,6.0206,0.0000
826.34,6.0206,0.0000
827.01,6.0206,0.0000
827.68,6.0206,0.0000
828.36,6.0206,0.0000
829.03,6.0206,0.0000
829.70,6.0206,0.0000
830.37,6.0206,0.0000
831.05,6.0206,0.0000
831.72,6.0206,0.0000
832.39,6.0206,0.0000
833.07,6.0206,0.0000
833.74,6.0206,0.0000
834.41,6.0206,0.0000
835.08,6.0206,0.0000
835.76,6.0206,0.0000
836.43,6.0206,0.0000
837.10,6.0206,0.0000
837.78,6.0206,0.0000
838.45,6.0206,0.0000
839.12,6.0206,0.0000
839.79,6.0206,0.0000
840.47,6.0206,0.0000
841.14,6.0206,0.0000
841.81,6.0206,0.0000
842.49,6.0206,0.0000
843.16,6.0206,0.0000
843.83,6.0206,0.0000
844.51,6.0206,0.0000
845.18,6.0206,0.0000
845.85,6.0206,0.0000
846.52,6.0206,0.0000
847.20,6.0206,0.0000
847.87,6.0206,0.0000
848.54,6.0206,0.0000
849.22,6.0206,0.0000
849.89,6.0206,0.0000
850.56,6.0206,0.0000
851.23,6.0206,0.0000
851.91,6.0206,0.0000
852.58,6.0206,0.0000
853.25,6.0206,0.0000
853.93,6.0206,0.0000
854.60,6.0206,0.0000
855.27,6.0206,0.0000
855.94,6.0206,0.0000
856.62,6.0206,0.0000
857.29,6.0206,0.0000
857.96,6.0206,0.0000
858.64,6.0206,0.0000
859.31,6.0206,0.0000
859.98,6.0206,0.0000
860.66,6.0206,0.0000
861.33,6.0206,0.0000
862.00,6.0206,0.0000
862.67,6.0206,0.0000
863.35,6.0206,0.0000
864.02,6.0206,0.0000
864.69,6.0206,0.0000
865.37,6.0206,0.0000
866.04,6.0206,0.0000
866.71,6.0206,0.0000
867.38,6.0206,0.0000
868.06,6.0206,0.0000
868.73,6.0206,0.0000
869.40,6.0206,0.0000
870.08,6.0206,0.0000
870.75,6.0206,0.0000
871.42,6.0206,0.0000
872.09,6.0206,0.0000
872.77,6.0206,0.0000
873.44,6.0206,0.0000
874.11,6.0206,0.0000
874.79,6.0206,0.0000
875.46,6.0206,0.0000
876.13,6.0206,0.0000
876.81,6.0206,0.0000
877.48,6.0206,0.0000
878.15,6.0206,0.0000
878.82,6.0206,0.0000
879.50,6.0206,0.0000
880.17,6.0206,0.0000
880.84,6.0206,0.0000
881.52,6.0206,0.0000
882.19,6.0206,0.0000
882.86,6.0206,0.0000
883.53,6.0206,0.0000
884.21,6.0206,0.0000
884.88,6.0206,0.0000
885.55,6.0206,0.0000
886.23,6.0206,0.0000
886.90,6.0206,0.0000
887.57,6.0206,0.0000
888.24,6.0206,0.0000
888.92,6.0206,0.0000
889.59,6.0206,0.0000
890.26,6.0206,0.0000
890.94,6.0206,0.0000
891.61,6.0206,0.0000
892.28,6.0206,0.0000
892.96,6.0206,0.0000
893.63,6.0206,0.0000
894.30,6.0206,0.0000
894.97,6.0206,0.0000
895.65,6.0206,0.0000
896.32,6.0206,0.0000
896.99,6.0206,0.0000
897.67,6.0206,0.0000
898.34,6.0206,0.0000
899.01,6.0206,0.0000
899.68,6.0206,0.0000
900.36,6.0206,0.0000
901.03,6.0206,0.0000
901.70,6.0206,0.0000
902.38,6.0206,0.0000
903.05,6.0206,0.0000
903.72,6.0206,0.0000
904.39,6.0206,0.0000
905.07,6.0206,0.0000
905.74,6.0206,0.0000
906.41,6.0206,0.0000
907.09,6.0206,0.0000
907.76,6.0206,0.0000
908.43,6.0206,0.0000
909.10,6.0206,0.0000
909.78,6.0206,0.0000
910.45,6.0206,0.0000
911.12,6.0206,0.0000
911.80,6.0206,0.0000
912.47,6.0206,0.0000
913.14,6.0206,0.0000
913.82,6.0206,0.0000
914.49,6.0206,0.0000
915.16,6.0206,0.0000
915.83,6.0206,0.0000
916.51,6.0206,0.0000
917.18,6.0206,0.0000
917.85,6.0206,0.0000
918.53,6.0206,0.0000
919.20,6.0206,0.0000
919.87,6.0206,0.0000
920.54,6.0206,0.0000
921.22,6.0206,0.0000
921.89,6.0206,0.0000
922.56,6.0206,0.0000
923.24,6.0206,0.0000
923.91,6.0206,0.0000
924.58,6.0206,0.0000
925.25,6.0206,0.0000
925.93,6.0206,0.0000
926.60,6.0206,0.0000
927.27,6.0206,0.0000
927.95,6.0206,0.0000
928.62,6.0206,0.0000
929.29,6.0206,0.0000
929.97,6.0206,0.0000
930.64,6.0206,0.0000
931.31,6.0206,0.0000
931.98,6.0206,0.0000
932.66,6.0206,0.0000
933.33,6.0206,0.0000
934.00,6.0206,0.0000
934.68,6.0206,0.0000
935.35,6.0206,0.0000
936.02,6.0206,0.0000
936.69,6.0206,0.0000
937.37,6.0206,0.0000
938.04,6.0206,0.0000
938.71,6.0206,0.0000
939.39,6.0206,0.0000
940.06,6.0206,0.0000
940.73,6.0206,0.0000
941.40,6.0206,0.0000
942.08,6.0206,0.0000
942.75,6.0206,0.0000
943.42,6.0206,0.0000
944.10,6.0206,0.0000
944.77,6.0206,0.0000
945.44,6.0206,0.0000
946.12,6.0206,0.0000
946.79,6.0206,0.0000
947.46,6.0206,0.0000
948.13,6.0206,0.0000
948.81,6.0206,0.0000
949.48,6.0206,0.0000
950.15,6.0206,0.0000
950.83,6.0206,0.0000
951.50,6.0206,0.0000
952.17,6.0206,0.0000
952.84,6.0206,0.0000
953.52,6.0206,0.0000
954.19,6.0206,0.0000
954.86,6.0206,0.0000
955.54,6.0206,0.0000
956.21,6.0206,0.0000
956.88,6.0206,0.0000
957.55,6.0206,0.0000
958.23,6.0206,0.0000
958.90,6.0206,0.0000
959.57,6.0206,0.0000
960.25,6.0206,0.0000
960.92,6.0206,0.0000
961.59,6.0206,0.0000
962.27,6.0206,0.0000
962.94,6.0206,0.0000
963.61,6.0206,0.0000
964.28,6.0206,0.0000
964.96,6.0206,0.0000
965.63,6.0206,0.0000
966.30,6.0206,0.0000
966.98,6.0206,0.0000
967.65,6.0206,0.0000
968.32,6.0206,0.0000
968.99,6.0206,0.0000
969.67,6.0206,0.0000
970.34,6.0206,0.0000
971.01,6.0206,0.0000
971.69,6.0206,0.0000
972.36,6.0206,0.0000
973.03,6.0206,0.0000
973.70,6.0206,0.0000
974.38,6.0206,0.0000
975.05,6.0206,0.0000
975.72,6.0206,0.0000
976.40,6.0206,0.0000
977.07,6.0206,0.0000
977.74,6.0206,0.0000
978.41,6.0206,0.0000
979.09,6.0206,0.0000
979.76,6.0206,0.0000
980.43,6.0206,0.0000
981.11,6.0206,0.0000
981.78,6.0206,0.0000
982.45,6.0206,0.0000
983.13,6.0206,0.0000
983.80,6.0206,0.0000
984.47,6.0206,0.0000
985.14,6.0206,0.0000
985.82,6.0206,0.0000
986.49,6.0206,0.0000
987.16,6.0206,0.0000
987.84,6.0206,0.0000
988.51,6.0206,0.0000
989.18,6.0206,0.0000
989.85,6.0206,0.0000
990.53,6.0206,0.0000
991.20,6.0206,0.0000
991.87,6.0206,0.0000
992.55,6.0206,0.0000
993.22,6.0206,0.0000
993.89,6.0206,0.0000
994.56,6.0206,0.0000
995.24,6.0206,0.0000
995.91,6.0206,0.0000
996.58,6.0206,0.0000
997.26,6.0206,0.0000
997.93,6.0206,0.0000
998.60,6.0206,0.0000
999.28,6.0206,0.0000
999.95,6.0206,0.0000
1000.62,6.0206,0.0000
1001.29,6.0206,0.0000
1001.97,6.0206,0.0000
1002.64,6.0206,0.0000
1003.31,6.0206,0.0000
1003.99,6.0206,0.0000
1004.66,6.0206,0.0000
1005.33,6.0206,0.0000
1006.00,6.0206,0.0000
1006.68,6.0206,0.0000
1007.35,6.0206,0.0000
1008.02,6.0206,0.0000
1008.70,6.0206,0.0000
1009.37,6.0206,0.0000
1010.04,6.0206,0.0000
1010.71,6.0206,0.0000
1011.39,6.0206,0.0000
1012.06,6.0206,0.0000
1012.73,6.0206,0.0000
1013.41,6.0206,0.0000
1014.08,6.0206,0.0000
1014.75,6.0206,0.0000
1015.43,6.0206,0.0000
1016.10,6.0206,0.0000
1016.77,6.0206,0.0000
1017.44,6.0206,0.0000
1018.12,6.0206,0.0000
1018.79,6.0206,0.0000
1019.46,6.0206,0.0000
1020.14,6.0206,0.0000
1020.81,6.0206,0.0000
1021.48,6.0206,0.0000
1022.15,6.0206,0.0000
1022.83,6.0206,0.0000
1023.50,6.0206,0.0000
1024.17,6.0206,0.0000
1024.85,6.0206,0.0000
1025.52,6.0206,0.0000
1026.19,6.0206,0.0000
1026.86,6.0206,0.0000
1027.54,6.0206,0.0000
1028.21,6.0206,0.0000
1028.88,6.0206,0.0000
1029.56,6.0206,0.0000
1030.23,6.0206,0.0000
1030.90,6.0206,0.0000
1031.58,6.0206,0.0000
1032.25,6.0206,0.0000
1032.92,6.0206,0.0000
1033.59,6.0206,0.0000
1034.27,6.0206,0.0000
1034.94,6.0206,0.0000
1035.61,6.0206,0.0000
1036.29,6.0206,0.0000
1036.96,6.0206,0.0000
1037.63,6.0206,0.0000
1038.30,6.0206,0.0000
1038.98,6.0206,0.0000
1039.65,6.0206,0.0000
1040.32,6.0206,0.0000
1041.00,6.0206,0.0000
1041.67,6.0206,0.0000
1042.34,6.0206,0.0000
1043.01,6.0206,0.0000
1043.69,6.0206,0.0000
1044.36,6.0206,0.0000
1045.03,6.0206,0.0000
1045.71,6.0206,0.0000
1046.38,6.0206,0.0000
1047.05,6.0206,0.0000
1047.72,6.0206,0.0000
1048.40,6.0206,0.0000
1049.07,6.0206,0.0000
1049.74,6.0206,0.0000
1050.42,6.0206,0.0000
1051.09,6.0206,0.0000
1051.76,6.0206,0.0000
1052.44,6.0206,0.0000
1053.11,6.0206,0.0000
1053.78,6.0206,0.0000
1054.45,6.0206,0.0000
1055.13,6.0206,0.0000
1055.80,6.0206,0.0000
1056.47,6.0206,0.0000
1057.15,6.0206,0.0000
1057.82,6.0206,0.0000
1058.49,6.0206,0.0000
1059.16,6.0206,0.0000
1059.84,6.0206,0.0000
1060.51,6.0206,0.0000
1061.18,6.0206,0.0000
1061.86,6.0206,0.0000
1062.53,6.0206,0.0000
1063.20,6.0206,0.0000
1063.87,6.0206,0.0000
1064.55,6.0206,0.0000
1065.22,6.0206,0.0000
1065.89,6.0206,0.0000
1066.57,6.0206,0.0000
1067.24,6.0206,0.0000
1067.91,6.0206,0.0000
1068.59,6.0206,0.0000
1069.26,6.0206,0.0000
1069.93,6.0206,0.0000
1070.60,6.0206,0.0000
1071.28,6.0206,0.0000
1071.95,6.0206,0.0000
1072.62,6.0206,0.0000
1073.30,6.0206,0.0000
1073.97,6.0206,0.0000
1074.64,6.0206,0.0000
1075.31,6.0206,0.0000
1075.99,6.0206,0.0000
1076.66,6.0206,0.0000
1077.33,6.0206,0.0000
1078.01,6.0206,0.0000
1078.68,6.0206,0.0000
1079.35,6.0206,0.0000
1080.02,6.0206,0.0000
1080.70,6.0206,0.0000
1081.37,6.0206,0.0000
1082.04,6.0206,0.0000
1082.72,6.0206,0.0000
1083.39,6.0206,0.0000
1084.06,6.0206,0.0000
1084.74,6.0206,0.0000
1085.41,6.0206,0.0000
1086.08,6.0206,0.0000
1086.75,6.0206,0.0000
1087.43,6.0206,0.0000
1088.10,6.0206,0.0000
1088.77,6.0206,0.0000
1089.45,6.0206,0.0000
1090.12,6.0206,0.0000
1090.79,6.0206,0.0000
1091.46,6.0206,0.0000
1092.14,6.0206,0.0000
1092.81,6.0206,0.0000
1093.48,6.0206,0.0000
1094.16,6.0206,0.0000
1094.83,6.0206,0.0000
1095.50,6.0206,0.0000
1096.17,6.0206,0.0000
1096.85,6.0206,0.0000
1097.52,6.0206,0.0000
1098.19,6.0206,0.0000
1098.87,6.0206,0.0000
1099.54,6.0206,0.0000
1100.21,6.0206,0.0000
1100.89,6.0206,0.0000
1101.56,6.0206,0.0000
1102.23,6.0206,0.0000
1102.90,6.0206,0.0000
1103.58,6.0206,0.0000
1104.25,6.0206,0.0000
1104.92,6.0206,0.0000
1105.60,6.0206,0.0000
1106.27,6.0206,0.0000
1106.94,6.0206,0.0000
1107.61,6.0206,0.0000
1108.29,6.0206,0.0000
1108.96,6.0206,0.0000
1109.63,6.0206,0.0000
1110.31,6.0206,0.0000
1110.98,6.0206,0.0000
1111.65,6.0206,0.0000
1112.32,6.0206,0.0000
1113.00,6.0206,0.0000
1113.67,6.0206,0.0000
1114.34,6.0206,0.0000
1115.02,6.0206,0.0000
1115.69,6.0206,0.0000
1116.36,6.0206,0.0000
1117.03,6.0206,0.0000
1117.71,6.0206,0.0000
1118.38,6.0206,0.0000
1119.05,6.0206,0.0000
1119.73,6.0206,0.0000
1120.40,6.0206,0.0000
1121.07,6.0206,0.0000
1121.75,6.0206,0.0000
1122.42,6.0206,0.0000
1123.09,6.0206,0.0000
1123.76,6.0206,0.0000
1124.44,6.0206,0.0000
1125.11,6.0206,0.0000
1125.78,6.0206,0.0000
1126.46,6.0206,0.0000
1127.13,6.0206,0.0000
1127.80,6.0206,0.0000
1128.47,6.0206,0.0000
1129.15,6.0206,0.0000
1129.82,6.0206,0.0000
1130.49,6.0206,0.0000
1131.17,6.0206,0.0000
1131.84,6.0206,0.0000
1132.51,6.0206,0.0000
1133.18,6.0206,0.0000
1133.86,6.0206,0.0000
1134.53,6.0206,0.0000
1135.20,6.0206,0.0000
1135.88,6.0206,0.0000
1136.55,6.0206,0.0000
1137.22,6.0206,0.0000
1137.90,6.0206,0.0000
1138.57,6.0206,0.0000
1139.24,6.0206,0.0000
1139.91,6.0206,0.0000
1140.59,6.0206,0.0000
1141.26,6.0206,0.0000
1141.93,6.0206,0.0000
1142.61,6.0206,0.0000
1143.28,6.0206,0.0000
1143.95,6.0206,0.0000
1144.62,6.0206,0.0000
1145.30,6.0206,0.0000
1145.97,6.0206,0.0000
1146.64,6.0206,0.0000
1147.32,6.0206,0.0000
1147.99,6.0206,0.0000
1148.66,6.0206,0.0000
1149.33,6.0206,0.0000
1150.01,6.0206,0.0000
1150.68,6.0206,0.0000
1151.35,6.0206,0.0000
1152.03,6.0206,0.0000
1152.70,6.0206,0.0000
1153.37,6.0206,0.0000
1154.05,6.0206,0.0000
1154.72,6.0206,0.0000
1155.39,6.0206,0.0000
1156.06,6.0206,0.0000
1156.74,6.0206,0.0000
1157.41,6.0206,0.0000
1158.08,6.0206,0.0000
1158.76,6.0206,0.0000
1159.43,6.0206,0.0000
1160.10,6.0206,0.0000
1160.77,6.0206,0.0000
1161.45,6.0206,0.0000
1162.12,6.0206,0.0000
1162.79,6.0206,0.0000
1163.47,6.0206,0.0000
1164.14,6.0206,0.0000
1164.81,6.0206,0.0000
1165.48,6.0206,0.0000
1166.16,6.0206,0.0000
1166.83,6.0206,0.0000
1167.50,6.0206,0.0000
1168.18,6.0206,0.0000
1168.85,6.0206,0.0000
1169.52,6.0206,0.0000
1170.20,6.0206,0.0000
1170.87,6.0206,0.0000
1171.54,6.0206,0.0000
1172.21,6.0206,0.0000
1172.89,6.0206,0.0000
1173.56,6.0206,0.0000
1174.23,6.0206,0.0000
1174.91,6.0206,0.0000
1175.58,6.0206,0.0000
1176.25,6.0206,0.0000
1176.92,6.0206,0.0000
1177.60,6.0206,0.0000
1178.27,6.0206,0.0000
1178.94,6.0206,0.0000
1179.62,6.0206,0.0000
1180.29,6.0206,0.0000
1180.96,6.0206,0.0000
1181.63,6.0206,0.0000
1182.31,6.0206,0.0000
1182.98,6.0206,0.0000
1183.65,6.0206,0.0000
1184.33,6.0206,0.0000
1185.00,6.0206,0.0000
1185.67,6.0206,0.0000
1186.34,6.0206,0.0000
1187.02,6.0206,0.0000
1187.69,6.0206,0.0000
1188.36,6.0206,0.0000
1189.04,6.0206,0.0000
1189.71,6.0206,0.0000
1190.38,6.0206,0.0000
1191.06,6.0206,0.0000
1191.73,6.0206,0.0000
1192.40,6.0206,0.0000
1193.07,6.0206,0.0000
1193.75,6.0206,0.0000
1194.42,6.0206,0.0000
1195.09,6.0206,0.0000
1195.77,6.0206,0.0000
1196.44,6.0206,0.0000
1197.11,6.0206,0.0000
1197.78,6.0206,0.0000
1198.46,6.0206,0.0000
1199.13,6.0206,0.0000
1199.80,6.0206,0.0000
1200.48,6.0206,0.0000
1201.15,6.0206,0.0000
1201.82,6.0206,0.0000
1202.49,6.0206,0.0000
1203.17,6.0206,0.0000
1203.84,6.0206,0.0000
1204.51,6.0206,0.0000
1205.19,6.0206,0.0000
1205.86,6.0206,0.0000
1206.53,6.0206,0.0000
1207.21,6.0206,0.0000
1207.88,6.0206,0.0000
1208.55,6.0206,0.0000
1209.22,6.0206,0.0000
1209.90,6.0206,0.0000
1210.57,6.0206,0.0000
1211.24,6.0206,0.0000
1211.92,6.0206,0.0000
1212.59,6.0206,0.0000
1213.26,6.0206,0.0000
1213.93,6.0206,0.0000
1214.61,6.0206,0.0000
1215.28,6.0206,0.0000
1215.95,6.0206,0.0000
1216.63,6.0206,0.0000
1217.30,6.0206,0.0000
1217.97,6.0206,0.0000
1218.64,6.0206,0.0000
1219.32,6.0206,0.0000
1219.99,6.0206,0.0000
1220.66,6.0206,0.0000
1221.34,6.0206,0.0000
1222.01,6.0206,0.0000
1222.68,6.0206,0.0000
1223.36,6.0206,0.0000
1224.03,6.0206,0.0000
1224.70,6.0206,0.0000
1225.37,6.0206,0.0000
1226.05,6.0206,0.0000
1226.72,6.0206,0.0000
1227.39,6.0206,0.0000
1228.07,6.0206,0.0000
1228.74,6.0206,0.0000
1229.41,6.0206,0.0000
1230.08,6.0206,0.0000
1230.76,6.0206,0.0000
1231.43,6.0206,0.0000
1232.10,6.0206,0.0000
1232.78,6.0206,0.0000
1233.45,6.0206,0.0000
1234.12,6.0206,0.0000
1234.79,6.0206,0.0000
1235.47,6.0206,0.0000
1236.14,6.0206,0.0000
1236.81,6.0206,0.0000
1237.49,6.0206,0.0000
1238.16,6.0206,0.0000
1238.83,6.0206,0.0000
1239.51,6.0206,0.0000
1240.18,6.0206,0.0000
1240.85,6.0206,0.0000
1241.52,6.0206,0.0000
1242.20,6.0206,0.0000
1242.87,6.0206,0.0000
1243.54,6.0206,0.0000
1244.22,6.0206,0.0000
1244.89,6.0206,0.0000
1245.56,6.0206,0.0000
1246.23,6.0206,0.0000
1246.91,6.0206,0.0000
1247.58,6.0206,0.0000
1248.25,6.0206,0.0000
1248.93,6.0206,0.0000
1249.60,6.0206,0.0000
1250.27,6.0206,0.0000
1250.94,6.0206,0.0000
1251.62,6.0206,0.0000
1252.29,6.0206,0.0000
1252.96,6.0206,0.0000
1253.64,6.0206,0.0000
1254.31,6.0206,0.0000
1254.98,6.0206,0.0000
1255.65,6.0206,0.0000
1256.33,6.0206,0.0000
1257.00,6.0206,0.0000
1257.67,6.0206,0.0000
1258.35,6.0206,0.0000
1259.02,6.0206,0.0000
1259.69,6.0206,0.0000
1260.37,6.0206,0.0000
1261.04,6.0206,0.0000
1261.71,6.0206,0.0000
1262.38,6.0206,0.0000
1263.06,6.0206,0.0000
1263.73,6.0206,0.0000
1264.40,6.0206,0.0000
1265.08,6.0206,0.0000
1265.75,6.0206,0.0000
1266.42,6.0206,0.0000
1267.09,6.0206,0.0000
1267.77,6.0206,0.0000
1268.44,6.0206,0.0000
1269.11,6.0206,0.0000
1269.79,6.0206,0.0000
1270.46,6.0206,0.0000
1271.13,6.0206,0.0000
1271.80,6.0206,0.0000
1272.48,6.0206,0.0000
1273.15,6.0206,0.0000
1273.82,6.0206,0.0000
1274.50,6.0206,0.0000
1275.17,6.0206,0.0000
1275.84,6.0206,0.0000
1276.52,6.0206,0.0000
1277.19,6.0206,0.0000
1277.86,6.0206,0.0000
1278.53,6.0206,0.0000
1279.21,6.0206,0.0000
1279.88,6.0206,0.0000
1280.55,6.0206,0.0000
1281.23,6.0206,0.0000
1281.90,6.0206,0.0000
1282.57,6.0206,0.0000
1283.24,6.0206,0.0000
1283.92,6.0206,0.0000
1284.59,6.0206,0.0000
1285.26,6.0206,0.0000
1285.94,6.0206,0.0000
1286.61,6.0206,0.0000
1287.28,6.0206,0.0000
1287.95,6.0206,0.0000
1288.63,6.0206,0.0000
1289.30,6.0206,0.0000
1289.97,6.0206,0.0000
1290.65,6.0206,0.0000
1291.32,6.0206,0.0000
1291.99,6.0206,0.0000
1292.67,6.0206,0.0000
1293.34,6.0206,0.0000
1294.01,6.0206,0.0000
1294.68,6.0206,0.0000
1295.36,6.0206,0.0000
1296.03,6.0206,0.0000
1296.70,6.0206,0.0000
1297.38,6.0206,0.0000
1298.05,6.0206,0.0000
1298.72,6.0206,0.0000
1299.39,6.0206,0.0000
1300.07,6.0206,0.0000
1300.74,6.0206,0.0000
1301.41,6.0206,0.0000
1302.09,6.0206,0.0000
1302.76,6.0206,0.0000
1303.43,6.0206,0.0000
1304.10,6.0206,0.0000
1304.78,6.0206,0.0000
1305.45,6.0206,0.0000
1306.12,6.0206,0.0000
1306.80,6.0206,0.0000
1307.47,6.0206,0.0000
1308.14,6.0206,0.0000
1308.82,6.0206,0.0000
1309.49,6.0206,0.0000
1310.16,6.0206,0.0000
1310.83,6.0206,0.0000
1311.51,6.0206,0.0000
1312.18,6.0206,0.0000
1312.85,6.0206,0.0000
1313.53,6.0206,0.0000
1314.20,6.0206,0.0000
1314.87,6.0206,0.0000
1315.54,6.0206,0.0000
1316.22,6.0206,0.0000
1316.89,6.0206,0.0000
1317.56,6.0206,0.0000
1318.24,6.0206,0.0000
